Training:  dbsr  model-1_synthetic
train dataset length:  300
val dataset length:  81
No matching checkpoint file found
[train: 1, 33 / 300] FPS: 8.7 (10.1)  ,  Loss/total: 0.04582  ,  Loss/rgb: 0.04582  ,  Loss/raw/rgb: 0.04582  ,  Stat/psnr: 20.81632
[train: 1, 34 / 300] FPS: 8.7 (10.5)  ,  Loss/total: 0.04554  ,  Loss/rgb: 0.04554  ,  Loss/raw/rgb: 0.04554  ,  Stat/psnr: 20.84705
[train: 1, 35 / 300] FPS: 8.8 (10.6)  ,  Loss/total: 0.04549  ,  Loss/rgb: 0.04549  ,  Loss/raw/rgb: 0.04549  ,  Stat/psnr: 20.83695
[train: 1, 36 / 300] FPS: 8.8 (10.5)  ,  Loss/total: 0.04527  ,  Loss/rgb: 0.04527  ,  Loss/raw/rgb: 0.04527  ,  Stat/psnr: 20.84102
[train: 1, 37 / 300] FPS: 8.9 (10.5)  ,  Loss/total: 0.04527  ,  Loss/rgb: 0.04527  ,  Loss/raw/rgb: 0.04527  ,  Stat/psnr: 20.83878
[train: 1, 38 / 300] FPS: 8.9 (10.8)  ,  Loss/total: 0.04508  ,  Loss/rgb: 0.04508  ,  Loss/raw/rgb: 0.04508  ,  Stat/psnr: 20.86330
[train: 1, 39 / 300] FPS: 9.0 (10.7)  ,  Loss/total: 0.04471  ,  Loss/rgb: 0.04471  ,  Loss/raw/rgb: 0.04471  ,  Stat/psnr: 20.92503
[train: 1, 40 / 300] FPS: 9.0 (10.3)  ,  Loss/total: 0.04484  ,  Loss/rgb: 0.04484  ,  Loss/raw/rgb: 0.04484  ,  Stat/psnr: 20.89174
[train: 1, 41 / 300] FPS: 9.0 (10.5)  ,  Loss/total: 0.04455  ,  Loss/rgb: 0.04455  ,  Loss/raw/rgb: 0.04455  ,  Stat/psnr: 20.93334
[train: 1, 42 / 300] FPS: 9.0 (10.3)  ,  Loss/total: 0.04452  ,  Loss/rgb: 0.04452  ,  Loss/raw/rgb: 0.04452  ,  Stat/psnr: 20.93130
[train: 1, 43 / 300] FPS: 9.1 (10.7)  ,  Loss/total: 0.04430  ,  Loss/rgb: 0.04430  ,  Loss/raw/rgb: 0.04430  ,  Stat/psnr: 20.97078
[train: 1, 44 / 300] FPS: 9.1 (10.6)  ,  Loss/total: 0.04421  ,  Loss/rgb: 0.04421  ,  Loss/raw/rgb: 0.04421  ,  Stat/psnr: 20.98091
[train: 1, 45 / 300] FPS: 9.1 (10.6)  ,  Loss/total: 0.04407  ,  Loss/rgb: 0.04407  ,  Loss/raw/rgb: 0.04407  ,  Stat/psnr: 20.99106
